day,store_type,channel,campaign_network,installs,cost,all_revenue_total_d0,all_revenue_total_d3,all_revenue_total_d7,all_revenue_total_d14,all_revenue_total_d30,all_revenue_total_d60,all_revenue_total_d90,all_revenue_total_d120,all_revenue_total_m6,retention_rate_d1,retention_rate_d3,retention_rate_d14,retention_rate_d30,retention_rate_d60,retention_rate_d90,retention_rate_d120,retention_rate_m6,ecpi_all
2025-11-06,google_play,Google Organic Search,wartime glory,3,0.0,0.0,0.0157,0.0262,0.0522,0.0713,0.157,0.2042,0.2334,0.0,0.6667,0.3333,0.3333,0.0,0.3333,0.3333,0.3333,0.0,0.0
2025-11-30,google_play,Unity Ads,[UT] WG - Android - ROAS0- US,3,4.1468,0.5209,1.6271,1.6397,1.8433,2.1625,2.1625,2.1625,2.1625,0.0,0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,1.3823
2025-12-03,google_play,Google Ads,[GA] WG - Android - ROAS - LATAM,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-04,app_store,Unity Ads,[UT] WG - IOS - CPI - KW,3,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77
2025-12-04,google_play,Google Ads,[GA] WG - Android - ROAS - Brazil #2,3,0.0,0.7628,1.1593,1.298,1.4631,1.7256,1.7256,1.7256,1.7256,0.0,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-04,google_play,Google Ads,[GA] WG - Android - ROAS - LATAM,3,0.0,0.0,0.0,0.015,0.015,0.015,0.015,0.015,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-05,google_play,Google Ads,[GA] WG - Android - ROAS - LATAM,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-06,app_store,TikTok for Business,[TK] WG - iOS - US - Tutorial,3,7.4732,0.0366,0.0366,0.0366,0.0366,0.0366,0.0366,0.0366,0.0366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4911
2025-12-07,google_play,Google Ads,[GA] WG - Android - ROAS - German - PrevSetup,3,3.5263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1754
2025-12-08,app_store,Unity Ads,[UT] WG - IOS - CPI - KW,3,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77
2025-12-09,google_play,Google Ads,[GA] WG - Android - ROAS - German - PrevSetup,3,2.5599,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8533
2025-12-09,google_play,Google Ads,[GA] WG - Android - TutorialComplete - LATAM,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-10,google_play,Google Ads,[GA] WG - Android - ROAS - France,3,3.7753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2584
2025-12-13,google_play,Google Ads,[GA] WG - Android - ROAS - France,3,4.7561,0.0413,0.1284,0.1901,0.2879,0.5083,0.5739,0.5739,0.5739,0.0,0.6667,0.3333,0.0,0.3333,0.0,0.0,0.0,0.0,1.5854
2025-12-14,google_play,Google Ads,[GA] WG - Android - ROAS - LATAM,3,0.0,0.0222,0.0222,0.0222,0.0222,0.0222,0.0222,0.0222,0.0222,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-15,app_store,Unity Ads,[UT] WG - IOS - CPI - KW,3,2.31,0.0983,0.2055,0.2055,0.2055,0.2161,0.2161,0.2161,0.2161,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77
2025-12-15,app_store,Unity Ads,[UT] WG - IOS - ROASD7 - US,3,6.2106,0.4086,0.664,1.0474,1.8692,2.5896,3.3106,3.3218,3.3218,0.0,0.3333,0.3333,0.0,0.0,0.3333,0.0,0.0,0.0,2.0702
2025-12-16,app_store,Unity Ads,[UT] WG - IOS - ROASD7 - US,3,7.1331,0.549,0.8058,0.8058,0.9194,1.0573,1.1019,1.1226,1.1226,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3777
2025-12-16,google_play,Google Ads,[GA] WG - Android - ROAS - LATAM,3,0.0,0.0156,0.017,0.0246,0.0246,0.0246,0.0246,0.0246,0.0246,0.0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-17,app_store,Unity Ads,[UT] WG - IOS - ROASD7 - US,3,5.1119,0.0509,0.1928,0.2197,0.2197,0.2197,0.2197,0.2197,0.2197,0.0,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,1.704
2025-12-17,google_play,Google Ads,[GA] WG - Android - ROAS - SA + KW,3,0.7488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2496
2025-12-18,app_store,Unity Ads,[UT] WG - IOS - ROASD7 - IT,3,3.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.054
2025-12-19,app_store,Unity Ads,[UT] WG - IOS - CPI - KW,3,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77
2025-12-20,app_store,Unity Ads,[UT] WG - IOS - ROASD7 - IT,3,1.76,0.0045,0.0045,0.0171,0.0796,0.1018,0.127,0.1383,0.1383,0.0,0.3333,0.0,0.3333,0.0,0.3333,0.0,0.0,0.0,0.5867
2025-12-22,google_play,Google Ads,[GA] WG - Android - ROAS - SA + KW,3,1.628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5427
2025-12-25,app_store,Unity Ads,[UT] WG - IOS - ROASD7 - US,3,3.4294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,1.1431
2025-12-28,app_store,Unity Ads,[UT] WG - IOS - CPI - KW,3,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77
2025-12-28,google_play,Unity Ads,[UT] WG - Android - ROASD7- US,3,1.2125,0.3888,0.4242,0.4242,0.4472,0.4644,0.4644,0.4644,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4042
2025-12-29,google_play,Unity Ads,[UT] WG - Android - ROASD7- US,3,2.882,0.0,0.0,0.0,0.0,0.1404,0.1404,0.1404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9607
2025-12-31,app_store,Unity Ads,[UT] WG - IOS - ROASD7 - US,3,2.7231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.9077
2025-12-31,google_play,Google Ads,[GA] WG - Android - ROAS - SA + KW,3,1.9768,0.0638,0.1227,0.1227,0.1227,0.1227,0.1227,0.1227,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6589
2025-12-31,google_play,Unity Ads,[UT] WG - Android - ROASD7- US,3,2.4646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8215
2026-01-03,google_play,Google Organic Search,wartime glory,3,0.0,0.0072,0.0072,0.0072,0.0072,0.0072,0.0072,0.0072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08,google_play,Unity Ads,[UT] WG - Android - ROASD7- US,3,1.773,0.0622,0.0622,0.0622,0.0622,0.0622,0.0622,0.0622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.591
2026-01-09,app_store,Unity Ads,[UT] WG - IOS - CPI - KW,3,2.31,0.0397,0.0397,0.0397,0.0397,0.0397,0.0397,0.0397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77
2026-01-09,app_store,Unity Ads,[UT] WG - IOS - ROASD7 - IT,3,2.7534,0.0,1.708,1.708,1.708,1.708,1.708,1.708,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9178
2026-01-10,google_play,Unity Ads,[UT] WG - Android - ROASD7- US,3,5.9784,0.0826,0.1132,0.1332,0.1332,0.1332,0.1332,0.1332,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,1.9928
2026-01-13,app_store,Unity Ads,[UT] WG - IOS - CPI - KW,3,2.31,0.0677,0.0677,0.0677,0.0677,0.0677,0.0677,0.0677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77
2026-01-15,app_store,Unity Ads,[UT] WG - IOS - CPI - KW,3,2.31,0.0986,0.1837,0.1837,0.1837,0.1837,0.2118,0.2118,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77
2026-01-16,google_play,Unity Ads,[UT] WG - Android - ROASD7- US,3,2.5661,0.9572,0.9772,0.9772,0.9772,0.9772,0.9772,0.9772,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.8554
2026-01-17,app_store,Unity Ads,[UT] WG - IOS - CPI - KW,3,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77
2026-01-17,google_play,Google Ads,[GA] WG - Android - ROAS - SA + KW,3,3.5235,0.0599,0.0599,0.0677,0.0807,0.0909,0.0909,0.0909,0.0,0.0,0.0,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,1.1745
2026-01-20,app_store,Unity Ads,[UT] WG - IOS - ROASD7 - IT,3,3.7442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2481
2026-01-21,google_play,Google Ads,[GA] WG - Android - ROAS - US,3,16.3287,0.6804,0.6804,0.6804,0.6804,0.6804,0.6804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4429
2026-01-22,app_store,Unity Ads,[UT] WG - IOS - ROASD7 - IT,3,1.5167,0.0715,0.15,0.2366,0.2732,0.4371,1.1758,0.0,0.0,0.0,0.3333,0.3333,0.0,0.3333,0.3333,0.0,0.0,0.0,0.5056
2026-01-22,google_play,Google Ads,[GA] WG - Android - ROAS - SA + KW,3,5.3195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7732
2026-01-22,google_play,Unity Ads,[UT] WG - Android - ROASD7- US,3,1.9969,0.1678,0.2235,0.2235,0.2235,0.228,0.228,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6656
2026-01-23,app_store,Unity Ads,[UT] WG - IOS - ROASD7 - IT,3,1.1513,0.0342,0.0497,0.0525,0.0544,0.0544,0.0544,0.0,0.0,0.0,0.6667,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.3838
2026-01-25,app_store,Unity Ads,[UT] WG - iOS - Install - KW,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-01-25,app_store,Unity Ads,[UT] WG - IOS - ROASD7 - IT,3,0.9871,0.0239,0.0239,0.0239,0.038,0.038,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.329
2026-01-26,app_store,Unity Ads,[UT] WG - IOS - ROASD7 - IT,3,1.3766,0.0,0.0189,0.0258,0.0258,0.0258,0.0258,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4589
2026-01-26,google_play,Google Ads,[GA] WG - Android - Play3 - Brazil,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-27,app_store,Unity Ads,[UT] WG - IOS - ROASD7 - IT,3,1.4335,0.0612,0.0995,0.124,0.1537,0.1537,0.1537,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4778
2026-01-27,google_play,Google Ads,[GA] WG - Android - Play3 - Brazil,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-27,google_play,Google Ads,[GA] WG - Android - ROAS - SA + KW,3,0.1758,0.1046,0.1046,0.1046,0.1046,0.1046,0.1046,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0586
2026-01-28,app_store,Unity Ads,[UT] WG - iOS - Install - KW,3,3.0,0.221,0.221,0.221,0.221,0.221,0.2448,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-01-28,google_play,Google Organic Search,wartime glory,3,0.0,0.0144,0.015,0.0364,0.0517,0.0517,0.0517,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-29,google_play,Google Organic Search,wartime glory,3,0.0,0.0105,0.0295,0.0295,0.0295,0.0295,0.0295,0.0,0.0,0.0,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-31,google_play,Xsolla Ads,unknown,3,0.0,0.1437,0.1437,0.1437,0.1437,0.1437,0.1437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-01,google_play,Google Ads,[GA] WG - Android - ROAS - SA + KW,3,2.1803,2.6164,5.8617,5.8617,5.8617,5.8617,5.8617,0.0,0.0,0.0,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.7268
2026-02-02,google_play,Google Ads,[GA] WG - Android - ROAS - France,3,0.6561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2187
2026-02-03,app_store,Unity Ads,[UT] WG - IOS - ROASD7 - IT,3,4.5199,1.0186,1.0274,1.0447,1.0795,1.3706,1.4366,0.0,0.0,0.0,0.0,0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,1.5066
2026-02-04,google_play,Google Organic Search,wartime glory,3,0.0,0.1021,0.1182,0.1643,0.1643,1.1263,1.2021,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0
2026-02-06,app_store,Unity Ads,[UT] WG - IOS - ROASD7 - US,3,3.6347,0.1081,0.4029,0.4029,0.4029,0.4029,0.4029,0.0,0.0,0.0,0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,1.2116
2026-02-06,google_play,Google Ads,[GA] WG - Android - ROAS - US,3,2.7947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.9316
2026-02-06,google_play,Google Organic Search,wartime glory,3,0.0,0.0415,0.0602,0.0652,0.0685,0.0714,0.0714,0.0,0.0,0.0,0.6667,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-07,app_store,Unity Ads,[UT] WG - iOS - Install - KW,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-07,google_play,Unity Ads,[UT] WG - Android - ROASD7- US,3,2.7805,0.0,0.0,0.0,0.0,0.015,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9268
2026-02-08,app_store,Unity Ads,[UT] WG - iOS - Install - KW,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-08,google_play,Google Ads,[GA] WG - Android - Play5 - Brazil,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09,google_play,Unity Ads,[UT] WG - Android - ROASD7- US,3,4.1074,0.9618,1.1866,1.8575,2.4342,3.1794,4.1007,0.0,0.0,0.0,0.3333,0.3333,0.3333,0.3333,0.3333,0.0,0.0,0.0,1.3691
2026-02-11,app_store,Unity Ads,[UT] WG - iOS - Install - KW,3,3.0,0.0189,0.0189,0.0189,0.0189,0.0189,0.0189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-11,google_play,Google Ads,[GA] WG - Android - Play3 - LATAM,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-11,google_play,Google Ads,[GA] WG - Android - ROAS - France,3,7.4767,0.3247,0.6959,1.0189,1.6491,2.5778,4.1101,0.0,0.0,0.0,0.3333,0.3333,0.3333,0.3333,0.3333,0.0,0.0,0.0,2.4922
2026-02-11,google_play,Google Ads,[GA] WG - Android - ROAS - SA + KW,3,0.7884,0.2614,0.6719,1.725,3.0799,6.4488,8.9089,0.0,0.0,0.0,0.3333,0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,0.2628
2026-02-12,app_store,Xsolla Ads,unknown,3,0.0,0.1766,0.1766,0.1766,0.1766,0.1766,0.1766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-13,app_store,Xsolla Ads,unknown,3,0.0,0.1872,0.1872,0.1872,4.5422,4.5422,8.7982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-16,app_store,Unity Ads,[UT] WG - iOS - Install - KW,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-18,google_play,Google Ads,[GA] WG - Android - ROAS - France,3,4.3388,1.0123,1.2398,1.2957,1.2957,1.2957,1.2957,0.0,0.0,0.0,0.6667,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,1.4463
2026-02-19,app_store,Unity Ads,[UT] WG - IOS - ROASD7 - IT,3,1.1843,0.0204,0.0349,0.0362,0.0362,0.0447,0.0447,0.0,0.0,0.0,0.6667,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.3948
2026-02-20,app_store,Unity Ads,[UT] WG - IOS - ROASD7 - US,3,2.1868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7289
2026-02-23,google_play,Google Ads,[GA] WG - Android - ROAS - SA + KW,3,0.8623,0.0,0.3376,0.4562,0.4898,0.4898,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.2874
2026-02-27,app_store,Unity Ads,[UT] WG - IOS - ROASD7 - US,3,9.6379,0.0,0.2069,0.4727,2.8641,3.3288,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.3333,0.0,0.0,0.0,0.0,3.2126
2026-02-28,app_store,Unity Ads,[UT] WG - IOS - ROASD7 - US,3,4.8115,0.1893,0.2741,0.2741,0.2741,0.3268,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6038
2026-03-02,google_play,Unity Ads,[UT] WG - Android - ROASD7- US,3,0.484,0.0641,0.0641,0.0641,0.0641,0.0641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1613
2026-03-04,app_store,Unity Ads,[UT] WG - IOS - ROASD7 - US,3,3.1725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,1.0575
2026-03-04,google_play,Google Ads,[GA] WG - Android - Play5 - LATAM,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-06,app_store,Unity Ads,[UT] WG - IOS - ROASD7 - US,3,9.9271,0.1466,0.1466,0.1466,0.1466,0.1466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.309
2026-03-08,app_store,Unity Ads,[UT] WG - IOS - ROASD7 - US,3,4.3591,0.0538,0.0769,0.1943,0.433,0.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.453
2026-03-08,google_play,Google Ads,[GA] WG - Android - Play5 - LATAM,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-13,app_store,Unity Ads,[UT] WG - iOS - Install - KW,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667
2026-03-17,google_play,Google Organic Search,wartime glory,3,0.0,0.0147,0.0554,0.089,0.1139,0.1384,0.0,0.0,0.0,0.0,0.6667,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-18,app_store,Unity Ads,[UT] WG - IOS - Hybrid - ROAS - IT - D7,3,1.7651,0.0011,0.0131,0.0131,0.0131,0.0131,0.0,0.0,0.0,0.0,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.5884
2026-03-26,google_play,Google Organic Search,wartime glory,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-01,google_play,Google Ads,[GA] WG - Android - ROAS - France,3,4.9347,0.0,0.0,0.5071,0.5071,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6449
2026-04-05,google_play,Google Organic Search,wartime glory,3,0.0,0.0073,0.0073,0.0073,0.0073,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-02,google_play,Google Organic Search,wartime glory,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-05,google_play,Google Organic Search,wartime glory,2,0.0,0.0279,0.0452,0.1178,0.1178,0.3594,0.3594,0.3594,0.3594,0.3595,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-09,app_store,Apple,Italy - Search,2,2.5898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2949
2025-01-15,app_store,Apple,Italy - Search,2,1.2047,0.0206,0.0206,0.0206,0.0206,0.0206,0.0206,0.0206,0.0206,0.0206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6024
2025-01-16,app_store,Apple,Italy - Search,2,1.7982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8991
2025-01-16,google_play,Google Ads,[GA] WG - Android - ROAS - SA + KW,2,10.6329,0.562,0.562,0.562,0.562,0.562,0.5816,0.6091,0.6091,0.6155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3165
2025-01-16,google_play,Google Ads,Search-WebsiteTraffic-Italy,2,0.0,0.004,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-18,google_play,Google Ads,Search-WebsiteTraffic-Italy,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-19,app_store,Apple,Italy - Search,2,1.2457,0.078,0.1348,0.1428,0.1428,0.1428,0.1428,0.1428,0.1428,0.1428,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6228
2025-01-22,google_play,Google Organic Search,wartime glory,2,0.0,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-25,app_store,Apple,Italy - Search,2,1.3617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6808
2025-01-26,google_play,Google Ads,[GA] WG - Android - ROAS - SA + KW,2,3.332,0.001,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,0.0067,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.666
2025-01-27,google_play,Google Organic Search,wartime glory,2,0.0,0.6825,0.7579,0.7579,2.5736,14.0563,19.3339,19.3339,19.3339,19.3337,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2025-01-30,google_play,Google Ads,[GA] WG - Android - ROAS - US,2,6.5203,0.0677,0.0677,0.0677,0.0677,0.0677,0.0677,0.0677,0.0677,0.0677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2602
2025-02-05,app_store,Apple,Italy - Search,2,1.3565,0.0269,0.0269,0.1318,0.1494,0.1939,0.2005,0.2005,0.2005,0.2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6782
2025-02-09,app_store,Apple,Italy - Search,2,3.2764,0.04,0.4322,0.4322,0.4322,0.4322,0.4322,0.4322,0.4322,0.4322,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.6382
2025-02-09,google_play,Google Organic Search,wartime glory,2,0.0,0.0127,0.0127,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0.0133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-22,google_play,Google Ads,Search-WebsiteTraffic-Italy,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-24,google_play,Google Organic Search,wartime glory,2,0.0,0.0005,0.0005,0.0017,0.0017,0.0017,0.191,0.191,0.191,0.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-06,google_play,Google Organic Search,wartime glory,2,0.0,0.181,0.4554,0.7203,0.9443,1.1233,1.1233,1.1233,1.1233,1.1235,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-09,google_play,Google Organic Search,wartime glory,2,0.0,0.0224,0.0356,0.0356,0.0356,0.0356,0.0356,0.0356,0.0356,0.0356,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
